molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL558832,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(N)=O,19000.0,inactive
CHEMBL562766,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(N)=O)[C@H](C)O)C(C)C)[C@@H](C)O,100000.0,inactive
CHEMBL559140,C[Si](C)(CCC[Si](CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCC[Si](CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,250000.0,inactive
CHEMBL559140,C[Si](C)(CCC[Si](CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCC[Si](CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCNC(=O)CCCCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,4000.0,intermediate
CHEMBL540986,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCCCCC(=O)NCCC[Si](CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,250000.0,inactive
CHEMBL540986,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCCCCC(=O)NCCC[Si](CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,4000.0,intermediate
CHEMBL558602,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCCCCC(=O)NCCC[Si](CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)c4ccccc4)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,250000.0,inactive
CHEMBL558602,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCCCCC(=O)NCCC[Si](CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCNC(=O)CCCCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)c4ccccc4)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,8000.0,intermediate
CHEMBL558168,C[Si](C)(CCC[Si](CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCC[Si](CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,250000.0,inactive
CHEMBL558168,C[Si](C)(CCC[Si](CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCC[Si](CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)(CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)CCCSCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,32000.0,inactive
CHEMBL556411,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCC[Si](CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,250000.0,inactive
CHEMBL556411,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCC[Si](CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,32000.0,inactive
CHEMBL562965,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCC[Si](CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)c4ccccc4)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,250000.0,inactive
CHEMBL562965,N[C@@H]1[C@@H](O)C[C@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OCCCCCSCCC[Si](CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)(CCCSCCCCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O)[C@H]4O)c4ccccc4)[C@H](O)[C@H]3O)[C@@H]2O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,125000.0,inactive
CHEMBL539726,C=CCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,500000.0,inactive
CHEMBL539726,C=CCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](N)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O,250000.0,inactive
CHEMBL599886,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(C)c12,4510.0,intermediate
CHEMBL601845,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)cc12,2430.0,intermediate
CHEMBL601846,CCCc1c(C(=O)c2ccccc2)oc2ccc3c(C)cc(=O)oc3c12,290.0,active
CHEMBL601847,CCCCCCc1c(C(=O)c2ccccc2)oc2ccc3c(C)cc(=O)oc3c12,650.0,active
CHEMBL606419,CCCCCCCCCCc1c(C(=O)c2ccccc2)oc2ccc3c(C)cc(=O)oc3c12,25000.0,inactive
CHEMBL600995,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccccc3)c12,140.0,active
CHEMBL604745,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc4ccccc34)c12,880.0,active
CHEMBL600389,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccc4ccccc4c3)c12,1910.0,intermediate
CHEMBL591218,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccs3)c12,150.0,active
CHEMBL600601,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccco3)c12,650.0,active
CHEMBL606417,Cc1ccc(-c2c(C(=O)c3ccccc3)oc3ccc4c(C)cc(=O)oc4c23)cc1,820.0,active
CHEMBL599992,COc1ccc(-c2c(C(=O)c3ccccc3)oc3ccc4c(C)cc(=O)oc4c23)cc1,10080.0,inactive
CHEMBL603908,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccc([N+](=O)[O-])cc3)c12,760.0,active
CHEMBL604338,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccc(Cl)cc3)c12,3920.0,intermediate
CHEMBL605369,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccc(Br)cc3)c12,460.0,active
CHEMBL601648,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc(Br)c3)c12,80.0,active
CHEMBL601649,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccccc3Br)c12,730.0,active
CHEMBL604332,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cc(Br)cc(Br)c3)c12,100.0,active
CHEMBL600812,Cc1cccc(-c2c(C(=O)c3ccccc3)oc3ccc4c(C)cc(=O)oc4c23)c1,100.0,active
CHEMBL600813,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc([N+](=O)[O-])c3)c12,250.0,active
CHEMBL603087,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc(Cl)c3)c12,1410.0,intermediate
CHEMBL605794,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3cccc(C#N)c3)c12,530.0,active
CHEMBL602885,C/C=C/C(=O)Oc1cccc2oc(C(=O)c3ccccc3)c(-c3ccccc3)c12,20820.0,inactive
CHEMBL606333,O=C(c1ccccc1)c1oc2ccccc2c1-c1ccccc1,25000.0,inactive
CHEMBL604754,O=C(c1ccccc1)c1oc2ccc3ccccc3c2c1-c1ccccc1,25000.0,inactive
CHEMBL602077,O=C(c1ccccc1)c1oc2ccc3ccc(=O)oc3c2c1-c1ccccc1,17600.0,inactive
CHEMBL601236,Cc1cc2ccc3oc(C(=O)c4ccccc4)c(-c4ccccc4)c3c2oc1=O,2790.0,intermediate
CHEMBL601443,Cc1cc2oc(C(=O)c3ccccc3)c(-c3ccccc3)c2c2oc(=O)ccc12,7760.0,intermediate
CHEMBL604750,CCc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccccc3)c12,240.0,active
CHEMBL601444,CCCc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccc3)c(-c3ccccc3)c12,470.0,active
CHEMBL600623,O=C(c1ccccc1)c1oc2ccc3c(-c4ccccc4)cc(=O)oc3c2c1-c1ccccc1,25000.0,inactive
CHEMBL608087,Cc1c(C)c2ccc3oc(C(=O)c4ccccc4)c(-c4ccccc4)c3c2oc1=O,290.0,active
CHEMBL600823,O=C(c1ccccc1)c1oc2ccc3c4c(c(=O)oc3c2c1-c1ccccc1)CCCC4,25000.0,inactive
CHEMBL600824,Cc1cc(=O)oc2c1ccc1sc(C(=O)c3ccccc3)c(-c3ccccc3)c12,720.0,active
CHEMBL605989,Cc1cc(=O)oc2c1ccc1oc(C(O)c3ccccc3)c(-c3ccccc3)c12,320.0,active
CHEMBL604327,Cc1cc(=O)oc2c1ccc1oc(Cc3ccccc3)c(-c3ccccc3)c12,630.0,active
CHEMBL605913,Cc1cc(=O)oc2c1ccc1occ(-c3ccccc3)c12,25000.0,inactive
CHEMBL600014,Cc1cc(=O)oc2c1ccc1oc(-c3ccccc3)c(-c3ccccc3)c12,25000.0,inactive
CHEMBL600015,CC(=O)c1oc2ccc3c(C)cc(=O)oc3c2c1-c1ccccc1,25000.0,inactive
CHEMBL611509,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccco3)c(-c3ccccc3)c12,410.0,active
CHEMBL602496,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12,70.0,active
CHEMBL602497,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccsc3)c(-c3ccccc3)c12,150.0,active
CHEMBL603709,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccccn3)c(-c3ccccc3)c12,610.0,active
CHEMBL602498,Cc1ccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)cc1,870.0,active
CHEMBL605157,COc1ccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)cc1,1670.0,intermediate
CHEMBL601460,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccc([N+](=O)[O-])cc3)c(-c3ccccc3)c12,6250.0,intermediate
CHEMBL601461,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3ccc(Cl)cc3)c(-c3ccccc3)c12,22340.0,inactive
CHEMBL601676,Cc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,260.0,active
CHEMBL606418,Cc1ccccc1C(=O)c1oc2ccc3c(C)cc(=O)oc3c2c1-c1ccccc1,6620.0,intermediate
CHEMBL600808,COc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,110.0,active
CHEMBL602879,COc1ccccc1C(=O)c1oc2ccc3c(C)cc(=O)oc3c2c1-c1ccccc1,640.0,active
CHEMBL605587,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc([N+](=O)[O-])c3)c(-c3ccccc3)c12,1710.0,intermediate
CHEMBL602270,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(Cl)c3)c(-c3ccccc3)c12,260.0,active
CHEMBL605586,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(F)c3)c(-c3ccccc3)c12,290.0,active
CHEMBL602271,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(O)c3)c(-c3ccccc3)c12,720.0,active
CHEMBL601230,CCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,120.0,active
CHEMBL601654,CCCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,150.0,active
CHEMBL601655,CCCCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,80.0,active
CHEMBL601656,CCCCCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,140.0,active
CHEMBL601017,CCCCCCCCOc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2ccccc2)c1,7970.0,intermediate
CHEMBL599765,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(OCCN(C)C)c3)c(-c3ccccc3)c12,5280.0,intermediate
CHEMBL597506,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(OCCO)c3)c(-c3ccccc3)c12,6090.0,intermediate
CHEMBL603236,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccc(OCCCO)c3)c(-c3ccccc3)c12,2650.0,intermediate
CHEMBL597507,COc1cccc(C(=O)c2oc3ccc4c(C)cc(=O)oc4c3c2-c2cccc(Br)c2)c1,90.0,active
CHEMBL603919,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3cccc(Br)c3)c12,60.0,active
CHEMBL222813,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,350.0,active
CHEMBL222813,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,30.0,active
CHEMBL222813,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,60.0,active
CHEMBL602496,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12,90.0,active
CHEMBL602496,Cc1cc(=O)oc2c1ccc1oc(C(=O)c3cccs3)c(-c3ccccc3)c12,150.0,active
CHEMBL1079039,C/C(=C\COc1ccc2ccc(=O)oc2c1)CC/C=C(\C)CC[C@@H](OC(=O)O)C(C)(C)O,0.94,active
CHEMBL1079137,CC(C)=CCC/C(C)=C/[C@@H](O)C/C(C)=C/COc1ccc2ccc(=O)oc2c1,0.36,active
CHEMBL1079138,CC(=O)OC(CC=C(C)C)/C(C)=C/[C@@H](O)C/C(C)=C/COc1ccc2ccc(=O)oc2c1,0.81,active
CHEMBL1078629,COC(=O)CC[C@H]1C(=C(C)C)CC[C@H](C)[C@]1(C)COc1ccc2ccc(=O)oc2c1,0.26,active
